dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3,cal_loss_bias:values,cal_loss_bias,cal_loss_bias:mean,cal_loss_bias:median,cal_loss_bias:std,cal_loss_bias:Q1,cal_loss_bias:Q3,norm_min_calibration_bias:values,norm_min_calibration_bias,norm_min_calibration_bias:mean,norm_min_calibration_bias:median,norm_min_calibration_bias:std,norm_min_calibration_bias:Q1,norm_min_calibration_bias:Q3
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar_no_es,test,[0.50581803 0.45128277 0.46025515 0.49670545],0.479 ± 0.023,0.4785153511846348,0.4784803028178887,0.023191401254554624,0.4580120566381607,0.4989835973643629,[0.62735375 0.55837564 0.52850744 0.57523607],0.572 ± 0.036,0.5723682266726497,0.5668058594457306,0.03588590518558171,0.550908593415997,0.5882654927023834,[0.1004085  0.08943435 0.14147227 0.04454586],0.094 ± 0.035,0.09396524498439884,0.09492142765860509,0.0345008596090923,0.07821222805724533,0.11067444458575862,[30.091635 21.455563 17.016697 23.78478 ],23.087 ± 4.719,23.087168,22.62017,4.7186327,20.34584617614746,25.361494064331055,[0.4385717  0.43857196 0.43857187 0.43841636],0.439 ± 0.000,0.43853298,0.43857178,6.732433e-05,0.43853285908699036,0.43857189267873764
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.60479462 0.60479462 0.60409365 0.60479462 0.60409365],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.83278103 0.83278103 0.83271973 0.83278103 0.83271973],0.833 ± 0.000,0.8327565097757059,0.8327810318217862,3.0033250172984093e-05,0.8327197267065852,0.8327810318217862,[0.24291227 0.24291227 0.24250646 0.24291227 0.24250646],0.243 ± 0.000,0.24274994387668108,0.2429122661214564,0.00019880333680132332,0.24250646050951813,0.2429122661214564,[47.33633 47.33633 47.35115 47.33633 47.35115],47.342 ± 0.007,47.34226,47.33633,0.007260336,47.33633041381836,47.35115051269531,[0.43857196 0.43857196 0.4384162  0.43857196 0.4384162 ],0.439 ± 0.000,0.43850964,0.43857196,7.630011e-05,0.4384162127971649,0.438571959733963
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.51058461 0.44721716 0.48801346 0.46824618 0.4636198 ],0.476 ± 0.022,0.47553624001121547,0.46824617972802474,0.021822859292309302,0.4636197953175382,0.4880134585728305,[0.52933541 0.49854186 0.53811496 0.50208696 0.49596515],0.513 ± 0.017,0.5128088679544549,0.5020869555325541,0.01741116053127524,0.4985418617706526,0.5293354129619666,[0.11589616 0.06705115 0.1131205  0.07319623 0.0598418 ],0.086 ± 0.024,0.08582116747325799,0.07319622932046754,0.023817593294710816,0.06705114659678608,0.11312049967960636,[17.146482 12.02888  18.527164 12.650008 11.60314 ],14.391 ± 2.866,14.391134,12.650008,2.866474,12.02888011932373,17.146482467651367,[0.4385719  0.43857187 0.43841642 0.43857187 0.43841648],0.439 ± 0.000,0.4385097,0.43857187,7.614437e-05,0.4384164810180664,0.43857187032699585
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.60479462 0.60479462 0.60409365 0.60479462 0.60409365],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.67796198 0.67750611 0.67896684 0.67960107 0.67758064],0.678 ± 0.001,0.67832332851284,0.6779619819817644,0.0008242263300522217,0.6775806376415808,0.6789668433464208,[0.03809941 0.0396835  0.03630579 0.04012353 0.06828997],0.045 ± 0.012,0.044500439170168236,0.03968349808578715,0.011970191759492292,0.03809941477470679,0.04012352528465416,[35.310104 35.26657  35.428722 35.46612  35.296635],35.354 ± 0.079,35.35363,35.310104,0.0787597,35.296634674072266,35.4287223815918,[0.43857187 0.43857187 0.43841648 0.43857187 0.43841636],0.439 ± 0.000,0.43850964,0.43857187,7.615413e-05,0.4384164810180664,0.43857187032699585
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora_xval,affine_scalar,test,[0.40315789 0.22649123 0.41578947 0.29245614 0.2377193 ],0.315 ± 0.080,0.31512280701754386,0.2924561403508772,0.08030515821814924,0.23771929824561402,0.4031578947368421,[0.49568156 0.35483596 0.54461765 0.41639453 0.36046347],0.434 ± 0.075,0.4343986360727031,0.41639452841260755,0.07486601910454391,0.3604634730040342,0.4956815640723738,[0.03775687 0.03261404 0.08454248 0.02761653 0.06134904],0.049 ± 0.021,0.048775793136032065,0.03775686833244111,0.021296365409236226,0.032614043044690164,0.0613490424235393,[36.328186 14.130976 38.844826 24.314413 10.83477 ],24.891 ± 11.307,24.890635,24.314413,11.306694,14.130975723266602,36.32818603515625,[0.31560937 0.3046941  0.3330618  0.3151506  0.321408  ],0.318 ± 0.009,0.31798476,0.31560937,0.009266641,0.31515058875083923,0.3214080035686493
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora_xval,no_calibration,test,[0.38508772 0.22596491 0.44280702 0.26105263 0.24614035],0.312 ± 0.086,0.3122105263157895,0.26105263157894737,0.08577555944995943,0.246140350877193,0.3850877192982456,[0.48126073 0.34586306 0.54899942 0.38126311 0.37431934],0.426 ± 0.077,0.4263411319653275,0.38126311298837673,0.07651958374736335,0.3743193364260426,0.4812607288468549,[0.03589234 0.02539582 0.07206138 0.03326322 0.07051407],0.047 ± 0.020,0.047425364971769045,0.03589233585031301,0.019793431528063902,0.03326322239628459,0.07051406998695034,[34.42034   11.9032135 39.332928  17.34038   14.135307 ],23.426 ± 11.225,23.426434,17.34038,11.22526,14.135307312011719,34.42034149169922,[0.31560907 0.30469415 0.33306178 0.3151506  0.32140812],0.318 ± 0.009,0.31798476,0.31560907,0.009266638,0.31515058875083923,0.32140812277793884
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora_xval,bias_only,test,[0.39350877 0.24087719 0.41859649 0.29105263 0.2422807 ],0.317 ± 0.075,0.31726315789473686,0.2910526315789474,0.07513456482632015,0.24228070175438596,0.39350877192982453,[0.49186944 0.35963554 0.53462365 0.40777365 0.36530793],0.432 ± 0.070,0.4318420423294723,0.4077736471559239,0.06983867434630414,0.36530792745606194,0.4918694396857741,[0.03238945 0.02131249 0.0626377  0.01595908 0.06869119],0.040 ± 0.022,0.04019798002767051,0.03238944896952344,0.021543274187165066,0.021312488700120938,0.06263769538160063,[35.834705 15.276949 37.70157  22.714338 12.017186],24.709 ± 10.456,24.70895,22.714338,10.455741,15.276948928833008,35.8347053527832,[0.3156094  0.30469412 0.33306208 0.31515044 0.32140812],0.318 ± 0.009,0.31798485,0.3156094,0.009266737,0.3151504397392273,0.32140812277793884
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora_xval,temp_scaling,test,[0.38508772 0.22596491 0.44280702 0.26105263 0.24614035],0.312 ± 0.086,0.3122105263157895,0.26105263157894737,0.08577555944995943,0.246140350877193,0.3850877192982456,[0.49257175 0.35647021 0.55521403 0.38007358 0.36903249],0.431 ± 0.079,0.43067241438505555,0.38007357789432217,0.07900358434587783,0.36903249448547615,0.49257175105009865,[0.06262675 0.03385899 0.08465976 0.02273832 0.05651768],0.052 ± 0.022,0.05208030125720096,0.056517681330433424,0.02184173664772073,0.03385899299981793,0.0626267545056664,[35.92619  14.524677 40.012012 17.081675 12.905119],24.090 ± 11.483,24.089933,17.081675,11.4832,14.524677276611328,35.92618942260742,[0.3156094  0.30469403 0.33306167 0.31515056 0.3214083 ],0.318 ± 0.009,0.31798476,0.3156094,0.009266633,0.31515055894851685,0.32140830159187317
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.41385965 0.19122807 0.34842105 0.24754386 0.21929825],0.284 ± 0.084,0.2840701754385965,0.24754385964912282,0.0838278879881585,0.2192982456140351,0.34842105263157896,[3.28742213 0.30984511 0.48863857 0.36202487 1.22096019],1.134 ± 1.126,1.1337781728728227,0.48863856718911497,1.1257403736049088,0.3620248685594397,1.2209601906108563,[0.27555198 0.04209523 0.04416988 0.02206678 0.13931115],0.105 ± 0.095,0.10463900553819319,0.04416988279333231,0.0946570794486708,0.04209523204023366,0.13931114594833566,[90.39948    1.6624328 31.838802  12.947854  73.675766 ],42.105 ± 34.410,42.104866,31.838802,34.4099,12.947854042053223,73.67576599121094,[0.3156093  0.30469406 0.3330618  0.31515032 0.3214083 ],0.318 ± 0.009,0.31798476,0.3156093,0.009266691,0.31515032052993774,0.32140830159187317
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.38508772 0.22596491 0.44280702 0.26105263 0.24614035],0.312 ± 0.086,0.3122105263157895,0.26105263157894737,0.08577555944995943,0.246140350877193,0.3850877192982456,[0.48126073 0.34586306 0.54899942 0.38126311 0.37431934],0.426 ± 0.077,0.4263411319653275,0.38126311298837673,0.07651958374736335,0.3743193364260426,0.4812607288468549,[0.03589234 0.02539582 0.07206138 0.03326322 0.07051407],0.047 ± 0.020,0.047425364971769045,0.03589233585031301,0.019793431528063902,0.03326322239628459,0.07051406998695034,[34.42034   11.9032135 39.332928  17.34038   14.135307 ],23.426 ± 11.225,23.426434,17.34038,11.22526,14.135307312011719,34.42034149169922,[0.31560907 0.30469415 0.33306178 0.3151506  0.32140812],0.318 ± 0.009,0.31798476,0.31560907,0.009266638,0.31515058875083923,0.32140812277793884
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.30719298 0.29070175 0.37859649 0.31438596 0.30719298],0.320 ± 0.030,0.3196140350877193,0.30719298245614035,0.030498353799632106,0.30719298245614035,0.3143859649122807,[0.44713614 0.41692071 0.51086434 0.45535152 0.42664933],0.451 ± 0.033,0.45138440640371513,0.4471361388064066,0.0327756599455733,0.42664932564250657,0.4553515206779995,[0.09261992 0.04948536 0.07029857 0.03070745 0.02734823],0.054 ± 0.025,0.0540919054640665,0.04948535752969905,0.024618453402830278,0.03070744689657858,0.07029856839676335,[12.956974  6.531541 23.719685 14.527339  8.662896],13.280 ± 5.958,13.279688,12.956974,5.9582977,8.662896156311035,14.527338981628418,[0.38920078 0.38968927 0.38968882 0.389201   0.38968903],0.389 ± 0.000,0.38949376,0.38968882,0.0002391472,0.38920098543167114,0.38968902826309204
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar_no_es,test,[0.32473684 0.30596491 0.46754386 0.27210526 0.30719298],0.336 ± 0.068,0.33550877192982453,0.30719298245614035,0.0681820025553156,0.3059649122807017,0.32473684210526316,[0.45183593 0.42724984 0.5867004  0.52278665 0.42668844],0.483 ± 0.063,0.4830522530037915,0.45183593294624064,0.06258915036411127,0.4272498422268386,0.5227866504182505,[0.06022423 0.02719351 0.05753801 0.11154136 0.02724372],0.057 ± 0.031,0.05674816251953123,0.057538006496276606,0.03085122763798978,0.02724371612808195,0.06022422743695006,[13.862306  8.791295 33.579548 25.552637  8.671292],18.091 ± 9.886,18.091415,13.862306,9.886035,8.791295051574707,25.552637100219727,[0.38920093 0.38968897 0.38968894 0.38920078 0.38968894],0.389 ± 0.000,0.38949373,0.38968894,0.00023911794,0.38920092582702637,0.3896889388561249
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.41017544 0.41052632 0.41052632 0.41017544 0.41052632],0.410 ± 0.000,0.4103859649122807,0.4105263157894737,0.00017189401703740568,0.41017543859649125,0.4105263157894737,[0.98978406 0.99113702 0.99113702 0.98978406 0.99113702],0.991 ± 0.001,0.990595834139592,0.9911370187883608,0.0006628131230556093,0.9897840571664385,0.9911370187883608,[0.12465237 0.1247248  0.1247248  0.12465237 0.1247248 ],0.125 ± 0.000,0.12469582675813391,0.1247247960286399,3.547996548017458e-05,0.1246523728523749,0.1247247960286399,[60.678204 60.682625 60.682625 60.678204 60.682625],60.681 ± 0.002,60.68086,60.682625,0.0021659548,60.67820358276367,60.68262481689453,[0.38920078 0.38968897 0.38968897 0.38920078 0.38968897],0.389 ± 0.000,0.3894937,0.38968897,0.00023916419,0.38920077681541443,0.38968896865844727
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.28877193 0.28807018 0.38964912 0.30701754 0.30052632],0.315 ± 0.038,0.31480701754385965,0.3005263157894737,0.03810154742634391,0.2887719298245614,0.30701754385964913,[0.4189325  0.41671953 0.50964792 0.44306919 0.43064501],0.444 ± 0.034,0.4438028315125616,0.43064501224127355,0.03423822700478842,0.4189325010747759,0.44306919451860355,[0.07668528 0.05930732 0.04991742 0.02451696 0.06641833],0.055 ± 0.018,0.05536906325457469,0.05930732090706311,0.017740066489205928,0.04991741915802825,0.06641833287577238,[ 7.0969977  6.4864287 23.537617  12.157993   9.510393 ],11.758 ± 6.221,11.757886,9.510393,6.2206993,7.0969977378845215,12.15799331665039,[0.38920078 0.3896892  0.38968888 0.38920072 0.3896889 ],0.389 ± 0.000,0.3894937,0.38968888,0.00023919341,0.38920077681541443,0.3896889090538025
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.41017544 0.41052632 0.41052632 0.41017544 0.41052632],0.410 ± 0.000,0.4103859649122807,0.4105263157894737,0.00017189401703740568,0.41017543859649125,0.4105263157894737,[0.7544992  0.77570208 0.75478786 0.79957098 0.75634173],0.768 ± 0.018,0.7681803696507866,0.7563417271804105,0.01759905598492156,0.7547878599549082,0.7757020825280545,[0.17264713 0.22444787 0.17182286 0.04565444 0.18020355],0.159 ± 0.060,0.158955170823111,0.1726471269448158,0.059884705106815095,0.17182285789355778,0.18020355488014386,[48.415985 49.763058 48.371048 51.323803 48.4771  ],49.270 ± 1.151,49.2702,48.4771,1.1512913,48.415985107421875,49.763057708740234,[0.3892009  0.38968894 0.38968897 0.3892007  0.38968912],0.389 ± 0.000,0.38949373,0.38968894,0.00023917636,0.389200896024704,0.38968896865844727
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.01556663 0.0138543  0.01743462 0.01400996 0.0138543 ],0.015 ± 0.001,0.0149439601494396,0.014009962640099627,0.0014027248226735755,0.013854296388542964,0.015566625155666251,[0.02069457 0.02059888 0.02432584 0.01858505 0.02122058],0.021 ± 0.002,0.021084982999519466,0.020694565763980224,0.001852563273705405,0.02059887871499455,0.021220581117742412,[0.0040672  0.00311865 0.00282445 0.00213718 0.00478155],0.003 ± 0.001,0.0033858067752009003,0.003118652995959354,0.0009335885012962194,0.0028244487686784536,0.004067200516463811,[ 5.575092   4.883741  20.669577   5.5686655  5.870794 ],8.514 ± 6.087,8.513574,5.575092,6.0866337,5.568665504455566,5.87079381942749,[0.01954078 0.01959284 0.01929775 0.01755007 0.01997472],0.019 ± 0.001,0.019191232,0.019540781,0.0008487725,0.019297750666737556,0.01959284022450447
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.01603362 0.02334994 0.01836862 0.01556663 0.0263076 ],0.020 ± 0.004,0.019925280199252805,0.018368617683686177,0.0042196753762340925,0.01603362391033624,0.023349937733499377,[0.02158386 0.0335975  0.02482479 0.02039432 0.03486072],0.027 ± 0.006,0.02705223897162291,0.024824794501055816,0.006049881676331694,0.021583864291800405,0.03359750146291856,[0.00308739 0.00399068 0.00259332 0.00161047 0.0084026 ],0.004 ± 0.002,0.0039368899095373056,0.003087388363470929,0.002361547831236921,0.0025933178861687247,0.003990675301456823,[ 9.465016 41.684338 22.263565 13.944239 42.70151 ],26.012 ± 13.839,26.011734,22.263565,13.839409,13.944238662719727,41.6843376159668,[0.01954091 0.01959256 0.01929787 0.01755045 0.01997462],0.019 ± 0.001,0.01919128,0.019540908,0.00084859686,0.019297868013381958,0.019592560827732086
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.14212329 0.14585928 0.14585928 0.14601494 0.14476961],0.145 ± 0.001,0.14492528019925283,0.1458592777085928,0.001470201613090622,0.14476961394769616,0.1458592777085928,[0.15911458 0.15945639 0.15901146 0.16000309 0.15967038],0.159 ± 0.000,0.15945118191540406,0.1594563910457761,0.0003631336729063766,0.1591145843883939,0.15967038364214078,[0.01848943 0.02241851 0.01852217 0.02698563 0.02108027],0.021 ± 0.003,0.02149920008761714,0.021080270125794682,0.0031318659841931096,0.01852217319673524,0.022418506016471055,[0.6020502  0.8147634  0.29204375 0.9099763  0.94803804],0.713 ± 0.242,0.7133743,0.8147634,0.2424507,0.6020501852035522,0.9099763035774231,[0.15815632 0.15815687 0.15854676 0.15854679 0.15815634],0.158 ± 0.000,0.15831262,0.15815687,0.0001911908,0.15815633535385132,0.15854676067829132
